Thread-35,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.350566,1690242823.3657668,0.01520085334777832,0,2,0,2
Thread-36,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.3937097,1690242823.4025495,0.008839845657348633,0,2,0,2
Thread-37,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.4289906,1690242823.4377053,0.008714675903320312,0,2,0,2
Thread-38,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.4677818,1690242823.488835,0.021053314208984375,0,2,0,2
Thread-39,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.5161216,1690242823.5254219,0.00930023193359375,0,2,0,2
Thread-40,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.5550668,1690242823.5657926,0.010725736618041992,0,2,0,2
Thread-41,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.5977838,1690242823.6085217,0.010737895965576172,0,2,0,2
Thread-42,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.641297,1690242823.6674328,0.026135683059692383,0,2,0,2
Thread-43,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.6976492,1690242823.7083693,0.010720014572143555,0,2,0,2
Thread-44,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.7400277,1690242823.7851932,0.0451655387878418,0,2,0,2
Thread-45,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.817346,1690242823.827197,0.00985097885131836,0,2,0,2
Thread-46,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.8615577,1690242823.8719742,0.010416507720947266,0,2,0,2
Thread-47,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.9057667,1690242823.9152088,0.00944209098815918,0,2,0,2
Thread-48,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242823.94417,1690242823.9713204,0.027150392532348633,0,2,0,2
Thread-49,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.006147,1690242824.0158794,0.009732484817504883,0,2,0,2
Thread-50,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.043839,1690242824.0551653,0.011326313018798828,0,2,0,2
Thread-51,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.0856814,1690242824.0961692,0.010487794876098633,0,2,0,2
Thread-52,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.129321,1690242824.1607513,0.03143024444580078,0,2,0,2
Thread-53,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.193549,1690242824.2433858,0.04983687400817871,0,2,0,2
Thread-54,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.275578,1690242824.302936,0.027358055114746094,0,2,0,2
Thread-55,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.3289604,1690242824.3548706,0.025910139083862305,0,2,0,2
Thread-56,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.3838942,1690242824.4114165,0.02752232551574707,0,2,0,2
Thread-57,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.4434288,1690242824.464851,0.021422147750854492,0,2,0,2
Thread-58,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.523604,1690242824.534752,0.01114797592163086,0,2,0,2
Thread-59,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.5631123,1690242824.573617,0.010504722595214844,0,2,0,2
Thread-60,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.6057253,1690242824.615885,0.010159730911254883,0,2,0,2
Thread-61,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.6463172,1690242824.6564853,0.010168075561523438,0,2,0,2
Thread-62,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.6855533,1690242824.693901,0.008347749710083008,0,2,0,2
Thread-63,KMEANS,CLUSTERING_C0_R9_A8_K2_1,rory-worker-0,KMEANS,1690242824.7226048,1690242824.7310934,0.008488655090332031,0,2,0,2
Thread-64,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242824.764467,1690242824.784551,0.020083904266357422,0,4,0,2
Thread-65,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242824.8115659,1690242824.8214257,0.009859800338745117,0,4,0,2
Thread-66,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242824.849399,1690242824.8608844,0.01148533821105957,0,4,0,2
Thread-67,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242824.8925524,1690242824.9037242,0.011171817779541016,0,4,0,2
Thread-68,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242824.9338453,1690242824.9641697,0.030324459075927734,0,4,0,2
Thread-69,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242824.9900606,1690242825.0098102,0.01974964141845703,0,4,0,2
Thread-70,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.0395243,1690242825.0519352,0.012410879135131836,0,4,0,2
Thread-71,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.087497,1690242825.1008174,0.013320446014404297,0,4,0,2
Thread-72,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.1372716,1690242825.1487072,0.011435508728027344,0,4,0,2
Thread-73,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.1860728,1690242825.2082255,0.02215266227722168,0,4,0,2
Thread-74,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.2397716,1690242825.2600124,0.02024078369140625,0,4,0,2
Thread-75,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.2917652,1690242825.301376,0.009610891342163086,0,4,0,2
Thread-76,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.333232,1690242825.369854,0.036622047424316406,0,4,0,2
Thread-77,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.4224162,1690242825.4352963,0.012880086898803711,0,4,0,2
Thread-78,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.4696245,1690242825.4813602,0.011735677719116211,0,4,0,2
Thread-79,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.5406091,1690242825.5575862,0.01697707176208496,0,4,0,2
Thread-80,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.5982647,1690242825.6167643,0.01849961280822754,0,4,0,2
Thread-81,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.6605463,1690242825.6789927,0.01844644546508789,0,4,0,2
Thread-82,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.714729,1690242825.727133,0.01240396499633789,0,4,0,2
Thread-83,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.7629695,1690242825.7917821,0.028812646865844727,0,4,0,2
Thread-84,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.8240502,1690242825.842837,0.018786907196044922,0,4,0,2
Thread-85,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.878152,1690242825.8889902,0.01083827018737793,0,4,0,2
Thread-86,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.9184775,1690242825.9289346,0.010457038879394531,0,4,0,2
Thread-87,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242825.9648867,1690242825.9870768,0.022190093994140625,0,4,0,2
Thread-88,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242826.0233874,1690242826.034308,0.010920524597167969,0,4,0,2
Thread-89,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242826.0694559,1690242826.0826848,0.013228893280029297,0,4,0,2
Thread-90,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242826.1187105,1690242826.1328,0.014089584350585938,0,4,0,2
Thread-91,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242826.1697607,1690242826.1795025,0.009741783142089844,0,4,0,2
Thread-92,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242826.22361,1690242826.2386186,0.015008687973022461,0,4,0,2
Thread-93,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242826.2728767,1690242826.2990942,0.02621746063232422,0,4,0,2
Thread-94,KMEANS,CLUSTERING_C0_R13_A8_K4_2,rory-worker-0,KMEANS,1690242826.340209,1690242826.3576272,0.01741814613342285,0,4,0,2
Thread-95,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.4102845,1690242826.4208524,0.010567903518676758,0,4,0,3
Thread-96,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.4547875,1690242826.4706924,0.015904903411865234,0,4,0,3
Thread-97,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.5047374,1690242826.5175862,0.012848854064941406,0,4,0,3
Thread-98,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.5517879,1690242826.569435,0.01764702796936035,0,4,0,3
Thread-99,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.602091,1690242826.610656,0.008564949035644531,0,4,0,3
Thread-100,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.6426306,1690242826.6553142,0.012683629989624023,0,4,0,3
Thread-101,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.6879954,1690242826.7021196,0.014124155044555664,0,4,0,3
Thread-102,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.7354133,1690242826.743615,0.00820159912109375,0,4,0,3
Thread-103,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.7766483,1690242826.788373,0.011724710464477539,0,4,0,3
Thread-104,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.8215573,1690242826.8343642,0.012806892395019531,0,4,0,3
Thread-105,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.8726661,1690242826.8942754,0.02160930633544922,0,4,0,3
Thread-106,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.9334188,1690242826.9455094,0.012090682983398438,0,4,0,3
Thread-107,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242826.984547,1690242826.9954891,0.010942220687866211,0,4,0,3
Thread-108,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.042477,1690242827.0529187,0.010441780090332031,0,4,0,3
Thread-109,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.0851018,1690242827.0947008,0.009598970413208008,0,4,0,3
Thread-110,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.1291842,1690242827.1524503,0.023266077041625977,0,4,0,3
Thread-111,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.189278,1690242827.1989186,0.009640693664550781,0,4,0,3
Thread-112,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.2443635,1690242827.2565255,0.012161970138549805,0,4,0,3
Thread-113,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.2914803,1690242827.305219,0.013738632202148438,0,4,0,3
Thread-114,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.3363457,1690242827.3740215,0.03767585754394531,0,4,0,3
Thread-115,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.4058552,1690242827.4180999,0.012244701385498047,0,4,0,3
Thread-116,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.4555655,1690242827.4746447,0.019079208374023438,0,4,0,3
Thread-117,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.5072672,1690242827.5192523,0.011985063552856445,0,4,0,3
Thread-118,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.557759,1690242827.570416,0.012656927108764648,0,4,0,3
Thread-119,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.610387,1690242827.6323564,0.021969318389892578,0,4,0,3
Thread-120,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.6685839,1690242827.6845126,0.01592874526977539,0,4,0,3
